,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ely_gt3_repay_amt_rf_due_rto_p36d,-0.06685099331026456,300.7798454148354,299.4445817611912,0.0035408574850180896,0.004018074046252401,0.0934880543192566,0.7200852077057804,0.5649,0.1298291553816432,0.003540857485020165
ely_gt1_repay_amt_rf_due_rto_p186d,-0.07271082598222252,362.400800323813,368.49845453780165,0.004080882973457101,0.002421127024138254,0.10612911757297051,1.1715978340222875,0.5817,0.14953821613755713,0.004080882973457857
ely_gt14_repay_oid_cnt_rf_repay_p186d,-0.07975643383851615,442.4931920756035,455.77662911393196,0.005851647023538908,0.005150219325030879,0.17086253516406655,2.7604198820161314,0.5735,0.14301794750324115,0.005851647023538054
ord_amt_last_p7d,-0.05691694174853314,64.05231992970364,84.18694906958775,0.0032203152067912244,0.0012242715598490416,0.08601287113343546,2.0994057698459483,0.5692,0.11021627661427014,0.0032203152067907226
normal_repay_amt_rf_repay_rto_p96d,-0.11307535028150581,892.6655319592296,881.5253834863778,0.0062075438232862545,0.01835669537217385,0.13595516162467852,2.3982159496473616,0.5506,0.10039637773758295,0.006207543823287059
ovd_gt1_repay_amt_rf_due_max_p7d,0.11996204303397126,294.31262654016547,290.1059871689475,0.005869183340055151,0.04857200379895965,0.12026235818695614,1.8759513740384177,0.5321,0.06410739630636784,0.005869183340053183
normal_repay_amt_rf_due_rto_p186d,-0.11330957042466569,886.8171179340737,881.204578307955,0.006390712011860533,0.012949119534148413,0.14108691823378533,3.0886512825135495,0.5566,0.11064946422531739,0.006390712011861876
ovd_gt0_repay_amt_rf_due_mean_p96d,0.08801192306033043,532.2831044057683,734.76843565596,0.005692990677820531,0.013439222781827092,0.12770270068745776,1.978372931797293,0.5546,0.10987158936807516,0.005692990677820909
ely_gt14_repay_oid_cnt_rf_repay_p96d,-0.07143837361587553,353.5487950382461,389.8115867702496,0.005164891154432305,0.006227692741363461,0.1529891609035346,2.390534851571979,0.5604,0.12051674884519203,0.005164891154431851
ely_gt1_repay_amt_rf_repay_max_p7d,-0.09095052783025676,207.87428268827935,214.13400593893886,0.0074040459767625855,0.004188549257338065,0.21508583144826746,2.986399935752469,0.5986,0.17501261524413791,0.0074040459767624
ely_gt1_repay_oid_rto_rf_due_p36d,-0.07338329783634827,368.7060189028207,366.73126723960024,0.00394123809762803,0.003941258180698456,0.10055866704926661,0.6435035508873826,0.5781,0.15626746256582053,0.003941238097627065
ely_gt0_repay_oid_cnt_rf_repay_p66d,-0.04857453188347722,162.20328612912562,230.46908626298764,0.0024265150948961645,0.0009967476661932797,0.06116875588567894,1.6855572299664425,0.5631,0.1198515859679577,0.0024265150948940195
ovd_gt1_repay_amt_rf_due_min_p66d,0.09338520627658072,599.7004176008664,594.4879937407895,0.004035549625384549,0.025817883200423206,0.08704652901449982,1.4689269558942195,0.5296,0.059258582372130025,0.004035549625383662
ely_gt0_repay_amt_rf_repay_std_p36d,-0.05253825318955435,113.03583575853314,167.79446790646068,0.0034947483826680004,0.0011194198860870245,0.12769033713046912,2.8446975763440725,0.5711,0.12829938150660214,0.003494748382667379
ely_gt3_repay_amt_rf_repay_mean_p7d,-0.06686765499518597,111.9338097903674,121.65943714180865,0.003953522957521605,0.0029139505159737696,0.10767312586949412,1.939611859926238,0.5695,0.13452480236117514,0.003953522957520736
ely_gt14_repay_amt_rf_due_median_p36d,-0.04610759607553095,145.08080219850132,144.77662523079766,0.0019166373880206145,0.004460770691291791,0.055636531154393105,1.000248168092739,0.5278,0.05562272736822915,0.0019166373880228598
ovd_repay_rto_p8repayment,0.11493930044282542,925.3991877374973,913.6063888262879,0.006424151615096019,0.017328221639408142,0.14130521873655189,2.444221743412628,0.5536,0.1060733394954639,0.006424151615096769
ovd_repay_amt_sum_rto_p4repayment,0.11531387541621975,805.1125053821579,799.9856059681688,0.006614268353002328,0.019670622210145736,0.13382634678404928,2.477534936775765,0.5502,0.09975724562459826,0.006614268353003617
ely_gt0_repay_amt_rf_repay_std_p7d,-0.05875151116350732,50.62191472647472,58.758512220058414,0.003303340306472724,0.0010582587945108708,0.12724085930247148,2.784044204467707,0.5838,0.13445355876059506,0.0033033403064719967
normal_days_rf_repay_last_p66d,-0.08264964927821976,471.7102762372242,485.1470451999562,0.006047385648025094,0.0028857185270706248,0.17159763297223443,2.621859786752956,0.59,0.14634995229023584,0.006047385648023523
ely_gt0_repay_amt_rf_due_mean_p186d,-0.09071708439929099,565.7907791691621,609.1342403133011,0.006782886232300667,0.002382935274381524,0.18082488998235122,2.7272070707037988,0.6117,0.16494412564550337,0.006782886232300427
ovd_days_rf_repay_mean_p96d,0.10855335832038357,821.861705486671,813.3072398245688,0.00596660016050915,0.013963507138179647,0.13241609801069792,2.285174821349113,0.5552,0.1089281375226989,0.00596660016051082
afternoon_ord_succ_amt_rto_p66d,-0.06747546452186702,198.6567947946312,197.76142853925887,0.002401765091815833,0.012452157304841057,0.051126182120000925,1.0728348850450085,0.5238,0.0476552196733014,0.0024017650918170233
ely_gt3_repay_cnt_rf_repay_p96d,-0.07985597061808745,442.3411185522019,472.99471789055156,0.005623823785632032,0.0027115201717092083,0.15661671356401136,2.537045885710641,0.5915,0.1592180563256489,0.005623823785633301
normal_days_rf_due_sum_p36d,-0.0790509098698487,428.2298355652637,448.3133199482112,0.005177540238027634,0.0021182844989086746,0.13987421022979482,2.3165781434313635,0.594,0.15129623737777054,0.005177540238027303
ovd_gt0_repay_amt_rf_repay_sum_p96d,0.08986384743616632,561.1197788828703,785.5553394795282,0.005929326613971053,0.014499470066356332,0.13225272339930308,2.0649420299916366,0.5546,0.10990168964672406,0.005929326613971433
repay_amt_in_table_rf_repay_std_p186d,-0.06231898988885707,269.4849242108875,368.21261879934923,0.004415547489791227,0.001329212790012039,0.12242245889954363,2.9696968089286644,0.5763,0.12934801823503084,0.0044155474897905785
ely_gt0_repay_oid_rto_rf_due_p66d,-0.07516699253508627,387.33726826071535,385.16008311394745,0.0039824983285629,0.004097790722035399,0.0997809375962147,0.6355153006709066,0.5785,0.15700792331967,0.003982498328562802
repay_amt_in_table_rf_repay_max_p186d,-0.0747197945383703,388.0668524843533,576.9262328822665,0.006840948046282047,0.0020609631672196486,0.19001711826264311,4.066217118389547,0.5918,0.17555212145165844,0.006840948046282181
ely_gt3_repay_amt_rf_due_median_p186d,-0.06950345563155798,330.98223447907657,340.22437186784543,0.004047545970307986,0.002285560823026489,0.11047629620648214,1.9344714035900825,0.5747,0.13115027117744926,0.004047545970307659
ord_succ_amt_max_in1d_p36d,-0.06731700065617967,238.53110833482793,297.4291975360642,0.004654997960039431,0.0014775050099253267,0.12379781781383782,2.7725099039041057,0.5792,0.11430342523657466,0.004654997960038823
ovd_gt1_repay_amt_rf_due_median_p7d,0.11887183147029759,288.91120004661855,284.8569978004453,0.005773948829100151,0.048016822719190666,0.11834365565916731,1.868511983327168,0.5317,0.06333577558782286,0.005773948829100763
ovd_gt0_repay_oid_rto_rf_repay_p96d,0.10724135781250299,801.8856072581056,792.8706007681672,0.005757220967463117,0.016133125252527955,0.1270235671558741,2.1801723158150663,0.5501,0.0995009474809688,0.005757220967465322
ely_gt14_repay_amt_rf_due_mean_p36d,-0.05518282053382873,208.00464363152668,207.37732989249596,0.002840896674444704,0.006058668762874078,0.08505582423816781,1.2065229142349128,0.5352,0.07049665052744059,0.002840896674444868
ovd_gt0_repay_amt_rf_repay_max_p7d,0.1341318447182422,456.5952342243499,693.537772717388,0.012140221130164885,0.03586376375540993,0.2615318529974582,3.1103636156289376,0.5738,0.14875350838584067,0.012140221130164833
ovd_repay_amt_sum_rto_p10repayment,0.11412620443799099,804.6276351798374,803.3850684015952,0.006600311973893658,0.018729766644652233,0.13566481457916543,2.408961261236647,0.552,0.10328632871528633,0.00660031197389427
ely_gt14_repay_rto_rf_repay_p7d,-0.08588217935043696,185.18428258568534,183.8331613460515,0.006762175987202634,0.009369744425988612,0.20280729504505796,1.3839903009327392,0.5733,0.1465380898322598,0.006762175987202655
ely_gt1_repay_amt_rf_due_sum_p66d,-0.0840365958341857,484.8294790694399,492.9293975348366,0.006155966354794928,0.002848780402572584,0.17587477903166748,2.744693016423519,0.5917,0.15671512441689295,0.0061559663547948885
ovd_gt1_repay_oid_rto_rf_due_p96d,0.09258191753783093,589.4858443653058,584.4502614692744,0.003997904140140729,0.024900251157226872,0.08639904779515321,1.4463996281066758,0.5299,0.05973387030543475,0.003997904140139441
normal_days_rf_due_max_p7d,-0.08641945118671555,151.671690302784,152.90825755674507,0.0062320487715596395,0.003283741725333385,0.16786036788148165,2.702837022039263,0.5925,0.16579097672397158,0.006232048771558505
ely_gt14_repay_oid_cnt_rf_repay_p66d,-0.0748196776719701,386.0878618584777,404.0593943457012,0.0053091619811436175,0.005846840973168833,0.15591995717607332,2.2129937271674,0.5651,0.12827507303572505,0.005309161981141094
ely_gt14_repay_amt_rf_repay_sum_p96d,-0.07480838957055613,387.88416490395747,407.0066643350132,0.005286349134725754,0.005734014619167701,0.15477662840549947,2.166704671802032,0.5658,0.1298458027993391,0.005286349134726961
normal_repay_amt_rf_due_sum_p36d,-0.07743604602969677,410.80818712972757,505.4034364435165,0.006061146028628728,0.00182458677373749,0.16908521999737297,3.392362893098068,0.5947,0.146061505840811,0.00606114602862992
ovd_repay_amt_sum_rto_p7repayment,0.1096070065340908,736.1895470749689,752.7692752129453,0.006149133423257402,0.020128676778657355,0.12537675362464046,2.5519543355335266,0.5467,0.09306736648627709,0.006149133423256097
ely_gt0_repay_cnt_rf_repay_p36d,-0.07272157582520819,356.13399944589503,423.7317365636601,0.005197183473801603,0.0022124297339497796,0.14410054330988664,2.476429037397759,0.5857,0.1443526973801348,0.005197183473802485
ely_gt30_repay_oid_cnt_rf_due_p66d,-0.0503457712964725,173.22173364692765,172.78773848583566,0.00232755439123411,0.005226829778864285,0.06871801774308303,1.104729947312681,0.5311,0.06220345335096922,0.002327554391234903
normal_repay_rto_p15repayment,-0.10756650161923148,809.1419330792535,799.8028551528326,0.005758506202783509,0.02149437186572935,0.1269151066598627,1.3251561080909762,0.5479,0.09577370234718759,0.005758506202783693
normal_days_rf_repay_mean_p36d,-0.09068343899914173,555.4259782949139,589.3982879710718,0.0073162169403422905,0.0029223949316318147,0.20490409303221613,2.8845248022557755,0.606,0.1576501202085212,0.0073162169403430755
normal_days_rf_due_max_p186d,-0.08668967158493214,516.2970597910596,542.8651476183143,0.006418132004511801,0.0024653652537465205,0.17604916878228077,3.1918471568927584,0.6027,0.16207951176617663,0.006418132004511919
ely_gt0_repay_amt_rf_due_rto_p7d,-0.0848614809145198,142.9996056755424,142.9593242732676,0.005446762437322172,0.004782624940280322,0.13598629422422157,1.0240052447930164,0.5893,0.17661202689274225,0.005446762437321553
normal_days_rf_repay_min_p186d,-0.05000142853197969,173.24300641880518,190.13395329655668,0.0022687262845842993,0.0015412031200659516,0.06271044381824416,1.9496932844860646,0.5504,0.09501217960829922,0.0022687262845842862
normal_repay_amt_rf_repay_sum_p7d,-0.10804747218418961,294.38251101543165,352.99628024451465,0.010085076042752605,0.003035932161034905,0.26893733583428125,4.194133599048539,0.6324,0.18843429728841116,0.010085076042752446
morn_ord_succ_amt_max_p7d,-0.047466541024467845,44.50382350326552,51.425975687239635,0.0022927526207742743,0.0017886999528233748,0.06707300998829442,1.2982581159277915,0.5395,0.07602873909285668,0.002292752620773977
ovd_gt1_repay_amt_rf_due_max_p96d,0.09149159420811119,575.5665155331069,570.7653555272876,0.0039465383193186265,0.023690038235415257,0.08551466909805946,1.4158455724324166,0.5302,0.06039830244420345,0.003946538319317589
ely_gt3_repay_amt_rf_due_mean_p66d,-0.07743747761458716,411.23369461662696,409.29589662592423,0.005013009876792318,0.0028306644789316653,0.14033895342187205,2.2094053503607856,0.5824,0.142814089891244,0.005013009876793553
normal_repay_amt_rf_repay_max_p96d,-0.08122022193287069,457.6852628886751,580.7464320466474,0.006882578629081204,0.0020718908801122034,0.1907200302231084,4.074970077428685,0.5993,0.17733880303192995,0.0068825786290821695
ely_gt30_repay_amt_rf_due_mean_p96d,-0.05101622489836394,177.92251330807113,177.46464766350633,0.002362271875799793,0.005036674648378366,0.0690952183881868,1.0595007502767566,0.5326,0.0652148838687826,0.0023622718757993874
ely_gt1_repay_oid_cnt_rf_due_p96d,-0.0464236338540481,147.26438274129447,202.26625695254478,0.00219815570149956,0.001072747447578483,0.056356994108194336,1.622274096100186,0.558,0.11402295374853866,0.0021981557014997062
ely_gt3_repay_amt_rf_due_sum_p7d,-0.06714551837941592,91.28983260342075,91.44426597414585,0.004046937537513062,0.00443940898158271,0.1152215997812976,1.7597010239072057,0.5558,0.1082972920216081,0.0040469375375117725
normal_repay_rto_rf_repay_p186d,-0.10836196890296393,821.2725449644324,816.8801029538362,0.0060040118016087,0.014670224758100866,0.1333680055695028,1.8885270459972192,0.5544,0.10741433274884601,0.006004011801608548
ely_gt1_repay_amt_rf_due_median_p36d,-0.06431228915667729,282.83208090670746,286.07917384555947,0.00340904401534764,0.0019251264353972292,0.09284651000229928,1.759306397533338,0.568,0.11920816964017311,0.0034090440153486563
normal_days_rf_due_median_p7d,-0.07522364936974026,114.7094428435198,123.07812927383351,0.005124563753931444,0.0031202478960145517,0.1400187360070837,2.6932351710803397,0.5788,0.14463299998981782,0.005124563753931669
ely_gt3_repay_rto_rf_due_p36d,-0.07534726278342062,388.8197356949095,393.6884116698753,0.004467650888105135,0.003437219414178789,0.11774019730725377,1.0655475804664154,0.5812,0.15611236795564432,0.004467650888105436
ely_gt3_repay_cnt_rf_due_p7d,-0.05676650249947814,65.16462737053125,82.40025269914446,0.003346426964978,0.0027415758305159204,0.08887421842507615,1.87820051366617,0.5577,0.11500029284426971,0.0033464269649768905
ely_gt14_repay_amt_rf_due_max_p96d,-0.051822724699932,183.60769138479915,183.11996671402522,0.002522260423911682,0.005870617148085552,0.07594322754426533,1.2142319783971773,0.5313,0.06254424928300173,0.002522260423912311
ely_gt14_repay_oid_cnt_rf_due_p7d,-0.06507344533164729,85.71887174286508,91.87955024524919,0.004142513579274698,0.005480087181204261,0.11890747095563683,2.1969488452503834,0.5507,0.10097844796714295,0.004142513579274496
ely_gt14_repay_amt_rf_due_max_p7d,-0.061173606301055214,75.71507084790248,75.43921356467276,0.0036266190690444344,0.007753292693428986,0.10984319012235229,1.425824549317187,0.5385,0.07703836364365801,0.0036266190690429573
ovd_gt1_repay_oid_rto_rf_due_p7d,0.11914911048970617,290.2800262119561,286.18745578410864,0.005793300168696003,0.04829561006734188,0.11871369485863688,1.8727937682194056,0.5317,0.06338855717760435,0.005793300168696945
ovd_gt1_repay_amt_rf_due_min_p186d,0.08611441363531386,509.41665220753066,505.6538064794627,0.0036027791219293004,0.020191606334089354,0.07865217341097915,1.3256475858499397,0.5297,0.05933113313863975,0.0036027791219293364
ord_succ_amt_sum_p96d,-0.01402879275078541,13.441810023135583,397.4058367296226,0.004772294206039307,0.0014366460367400027,0.13099481577604485,2.8628095077644433,0.5168,0.08862725799775006,0.0047722942060418405
ovd_gt0_repay_oid_rto_rf_due_p66d,0.11250773564817185,873.9193062600432,866.470181751224,0.006345525555059739,0.01740008706589072,0.14013705636387036,2.308397483480581,0.5539,0.10715720571289912,0.006345525555060035
ely_gt0_repay_amt_rf_due_mean_p66d,-0.08239283575680956,465.9200259552352,476.8087575094471,0.005552068706672131,0.002201527700488143,0.15108583510930693,2.436904748282403,0.598,0.15260112851291285,0.005552068706672954
ely_gt1_repay_amt_rf_due_sum_p186d,-0.08812344483643428,533.6512841519474,533.5193252370083,0.0065050920652090505,0.0030103238261468585,0.18285768941478925,2.8508797246387076,0.5982,0.16924191531384347,0.006505092065209217
ely_gt30_repay_amt_rf_due_mean_p66d,-0.05176839015636314,183.1761632063146,182.69061720916483,0.002444816847612663,0.005216965650323804,0.07182031596448624,1.08587322227696,0.5331,0.06614060876635919,0.002444816847612564
repay_amt_in_table_rf_due_mean_p66d,-0.04783901564012689,156.36289546435552,272.6583653137885,0.0033749846534615324,0.0010159716597036756,0.09427505760174795,2.4647692411400506,0.5585,0.10664448433254137,0.0033749846534622
ely_gt1_repay_cnt_rf_repay_p96d,-0.07985810117632991,442.36487369380364,458.19942816205605,0.0053756236850264205,0.002237622097512128,0.14829977543120357,2.370945878542452,0.5936,0.1485058228213451,0.00537562368502631
ely_gt30_repay_cnt_rf_repay_p186d,-0.08072254933237333,453.34898448104497,490.12681352012726,0.005978833184414112,0.004518109204852152,0.16811730424674481,2.589209057991478,0.5827,0.16052655279356642,0.0059788331844131916
repay_amt_in_table_rf_due_min_p186d,0.01346458454430375,12.363843597966937,362.221335611821,0.004197665573168918,0.0013445992604920233,0.11223015282968717,2.4140375755998287,0.5205,0.09639118951302195,0.004197665573168868
ovd_days_rf_due_sum_p186d,0.10611309770457644,776.5058318790112,768.2002628406292,0.0057967472446753265,0.013008098493169277,0.1294432205437638,2.2486630733500457,0.5559,0.11030823486979298,0.005796747244674715
ely_gt14_repay_amt_rf_due_max_p66d,-0.05573575228645641,212.4188925961418,211.76523175973188,0.002915624785523152,0.006251463087944393,0.08785339165185746,1.2376206161866299,0.5355,0.07098572090900712,0.0029156247855249696
JY_D1_CASH_EXCEED_CREDIT_RATIO,-0.054763080842648054,211.22890296050033,386.03245656736,0.004362977145643432,0.001314822937725719,0.11746320483352747,2.713243701889228,0.5666,0.12280906519059132,0.004362977145642858
ely_gt3_repay_amt_rf_due_std_p36d,-0.04220204668198166,51.32580552464891,121.50451591000757,0.003172795171428905,0.0011265006148495492,0.12592127024120012,2.8741305489220914,0.5553,0.1322165394823801,0.003172795171428933
normal_repay_amt_rf_due_rto_p66d,-0.11135296703978659,851.3403417990687,857.5760964012165,0.006281925592511284,0.018084595674626336,0.1379538397993518,2.5043563151845447,0.5524,0.1042573373744406,0.006281925592513146
normal_days_rf_due_mean_p66d,-0.08541020854615683,500.9259084218389,504.70299251771803,0.006172371154636702,0.002564733440243337,0.17430541823523288,2.7118952268331893,0.598,0.15709183689176942,0.0061723711546374325
ely_gt14_repay_amt_rf_due_sum_p186d,-0.07302453934414425,365.55152947447584,377.8585438875597,0.00496245242935528,0.005413623688912572,0.1456189382541052,2.0857090900738964,0.5635,0.12482958935539978,0.004962452429355459
ely_gt0_repay_amt_rf_due_sum_p66d,-0.08893115572261817,543.4135143623026,550.7078881444153,0.006700950650973148,0.002657249241795439,0.18901020012935593,2.812033364283385,0.6037,0.16011453831430877,0.006700950650973439
ely_gt30_repay_amt_rf_due_sum_p66d,-0.05145865180641239,180.98497523480137,180.51102430088594,0.0024418949582989957,0.005424997568221956,0.07237204807088723,1.130320854031549,0.532,0.06402788005968019,0.0024418949583001723
ely_gt3_repay_amt_rf_due_max_p7d,-0.06947751687227438,97.77232496325011,100.58672030192125,0.004401047698746885,0.004842879652656578,0.1239465974232281,1.8950550071234389,0.5591,0.11606628079683923,0.00440104769874715
repay_amt_in_table_rf_repay_sum_p66d,-0.0804387178137733,446.64856300915386,559.904168504431,0.0068377070167849885,0.002058354955898524,0.19431678268850933,3.856313326844768,0.5982,0.16350228674760725,0.006837707016783448
ovd_gt0_repay_cnt_rf_repay_p36d,0.11517640573702932,900.5562012576036,907.491595285228,0.006618733844195979,0.019952860992603107,0.14393442198927586,2.607661978900282,0.5526,0.1047367744227208,0.006618733844196679
ovd_days_rf_due_mean_p96d,0.10982907270985824,832.5064474370666,823.9312705146688,0.006092460036606295,0.014169256193665908,0.1353134369009429,2.2992837575379728,0.556,0.11051898788931272,0.006092460036607361
ovd_days_rf_due_median_p186d,0.10602290490501803,775.1713813693208,766.7666277974851,0.005795031132411643,0.012918614558918361,0.12942477399969537,2.204958856811619,0.5559,0.11030823486979298,0.005795031132410901
afternoon_ord_succ_rto_p96d,-0.05334829411415545,144.24657164866267,143.84173214688326,0.0015333459991341836,0.009491720452647501,0.03337756434503802,0.9810741541869692,0.517,0.03402144904398027,0.0015333459991338485
ely_repay_rto_p15repayment,-0.08686786014958368,525.5622548068587,526.3995543590161,0.0053745478383460665,0.0031909786422636625,0.1354996514402686,0.965771465346392,0.5984,0.16902259136859543,0.005374547838347475
normal_repay_amt_rf_due_rto_p7d,-0.14693493593712162,435.0147171529198,425.6659833636547,0.010380470767886618,0.03279941657721113,0.2186293149023591,1.532861511630975,0.5713,0.14262822390897925,0.010380470767884363
ely_gt30_repay_oid_rto_rf_repay_p36d,-0.08062582952574548,438.29326261066734,435.45712761730664,0.0058416691079071215,0.008170631698302643,0.1696735380942656,1.248809051850687,0.5679,0.13586828013683594,0.005841669107909702
normal_repay_amt_rf_repay_max_p36d,-0.08296061019092126,464.22365809565724,641.8403233571851,0.007766366533281721,0.0023379105415176587,0.2174999409476578,3.8322685820943216,0.6011,0.16123855647406815,0.0077663665332832876
ely_gt1_repay_oid_rto_rf_repay_p7d,-0.07845014580586468,154.3304042006815,153.3928980953884,0.004587670281628431,0.004608545072652997,0.1187856559991448,0.7120125514555691,0.5834,0.1668308455466283,0.004587670281628973
ely_gt3_repay_rto_rf_due_p186d,-0.07011642717807558,336.8750095767861,362.1990699293149,0.004092324027956895,0.002615566746363868,0.10766792694858231,1.5238159876245725,0.5782,0.14975677958461908,0.004092324027957979
ely_gt1_repay_rto_rf_due_p186d,-0.07463542320934707,381.9485113321096,393.9445187321244,0.004244874226820072,0.0020742665742572927,0.10901778272716563,1.1194951120787593,0.5885,0.14678491650349934,0.00424487422682007
ord_amt_max_p7d,-0.059814090586366955,70.76298335236645,83.87906441151739,0.0032525480251898164,0.001147346551177557,0.08738239833002123,2.197094033571511,0.5712,0.11895416716225693,0.0032525480251877894
ovd_gt0_repay_amt_rf_repay_mean_p7d,0.1384848372168706,487.30084561365584,669.2168724539065,0.011931908348028653,0.03471354416876797,0.2579214116491234,3.1979103272419804,0.5744,0.14983680767803903,0.01193190834802848
ely_gt3_repay_amt_rf_due_median_p96d,-0.06940761285449232,330.06078211478126,334.4972200275694,0.003995770907105234,0.0022564501915125147,0.1093725588692128,1.9322169245476002,0.5739,0.12986126196620906,0.003995770907104337
ovd_gt0_repay_cnt_rf_due_p186d,0.10071843701070284,698.7709945273754,701.5159878142034,0.005497315875794273,0.01210741996853506,0.12379753443955525,2.0908762901183584,0.5556,0.11030823486979298,0.005497315875793669
normal_days_rf_repay_max_p7d,-0.09449777571550383,224.55444661704664,238.23927710175923,0.008490399746352906,0.004109796084135633,0.25460846209964894,3.841062024523523,0.6039,0.16790435740202747,0.008490399746351542
normal_days_rf_repay_min_p96d,-0.051818522793293964,185.5675130769676,201.3867804668855,0.0024056345628044595,0.00160630901188099,0.06630130328096087,1.9742667255759558,0.5526,0.09878803821048965,0.0024056345628063656
normal_days_rf_due_min_p96d,-0.0531428586187251,193.10812768791124,211.3569509193316,0.002591830096899006,0.0017496358144132754,0.0725078356230524,2.0894164043146817,0.5536,0.1006304574522473,0.002591830096898963
ord_amt_sum_p96d,-0.0051538074447922974,1.8138425540391112,294.14742581351777,0.003261804975995819,0.00098217275643075,0.08362875662633938,2.4313083724763924,0.5063,0.0674239563775807,0.0032618049759979492
ovd_days_rf_repay_mean_p36d,0.11417306150718465,884.7280593995412,873.221268396996,0.006479027836425233,0.022888853244619135,0.1413616745187012,1.3496852017626702,0.5524,0.1047367744227208,0.006479027836425936
ovd_gt0_repay_oid_rto_rf_repay_p66d,0.1113762630641545,861.4354420879816,851.3374214351692,0.006176400777497093,0.017117914104603768,0.13569911338680107,2.247698322843398,0.5524,0.10405052665739889,0.006176400777495795
ovd_gt0_repay_amt_rf_due_max_p66d,0.09106732733815491,570.054131531822,862.6686341286945,0.006386469341908341,0.01643219551351164,0.14149493876700173,2.11984779521488,0.5548,0.11062043580766451,0.006386469341906716
normal_days_rf_due_min_p36d,-0.06610797144172058,298.91694645515526,305.8964131626539,0.003683726592956127,0.002105434818128824,0.10163984241059139,2.052112762239534,0.5711,0.12642020394626396,0.003683726592956175
ely_gt1_repay_rto_rf_repay_p7d,-0.07908950267237318,156.87209254907086,155.90334446718208,0.004653509553807722,0.004669153959442716,0.120375300599537,0.7151213322298742,0.5842,0.16832849919912984,0.004653509553806706
normal_days_rf_repay_max_freq_p36d,-0.07781598640900875,408.09332286446795,418.94964173946903,0.005500047915765416,0.0028786692979875742,0.16078108688757903,3.000258969345712,0.5833,0.1392595190999515,0.005500047915767126
ely_gt30_repay_amt_rf_repay_max_p66d,-0.06073231492156931,253.89898715395205,252.96987938406994,0.0036056339286811845,0.007809129941802417,0.11258654134442653,1.468407956305297,0.5383,0.0766725220065605,0.0036056339286787303
repay_cnt_in_table_rf_repay_p36d,-0.045108982519941575,136.5823935101798,235.65083038340774,0.0031624521690757357,0.001123214949163009,0.09206644031348142,1.9125540032689325,0.5503,0.0877291793469972,0.0031624521690768385
ovd_gt0_repay_oid_rto_rf_due_p186d,0.10677442884632223,786.3268307711503,777.7941038463795,0.005771930864054697,0.015396785852196617,0.12792082638330365,2.1468781300403483,0.5515,0.10222531960398806,0.005771930864052674
ely_gt1_repay_amt_rf_repay_mean_p186d,-0.06902137053502769,330.86039795507537,396.60219843606393,0.004203475587696848,0.0016667744609584814,0.10810032699121745,2.1053858210583627,0.5861,0.1493184378823243,0.004203475587696481
normal_days_rf_repay_std_p96d,-0.08788029484331952,536.4314537102206,631.4016917640411,0.00733519507432312,0.002912493728109051,0.20100820845524764,2.909394839568233,0.6058,0.16765159987470268,0.007335195074323027
ovd_gt1_repay_amt_rf_repay_sum_p36d,0.09921418256936058,665.9286492193908,659.393298086311,0.004287245877139245,0.033999807508059095,0.09036676111217187,1.6465070424625456,0.5274,0.054883920190840915,0.004287245877139566
ely_gt0_repay_amt_rf_due_rto_p96d,-0.0799445631618864,437.90706923580217,439.551022066475,0.004692103584333085,0.003447647165452984,0.11948823118979898,0.8610383802808195,0.5887,0.16753688062033012,0.004692103584333748
ovd_gt0_repay_cnt_rf_repay_p66d,0.10819470431309533,812.3484752872395,814.775464816797,0.006097854924065393,0.015289220508740611,0.13514256571604266,2.316754465836543,0.5551,0.10940603405369392,0.006097854924062619
ovd_gt1_repay_rto_rf_due_p96d,0.09281596102747906,592.4959374969357,587.4089315466276,0.004029125197074712,0.024671764236852984,0.08713507376752769,1.4397730588316144,0.5303,0.06052000572801272,0.004029125197072776
ely_gt1_repay_amt_rf_due_max_p186d,-0.08618274226722901,510.2314315695468,513.520940195933,0.006223116399640738,0.0028798195737968486,0.17316961596804484,2.6084935918308503,0.5966,0.15885753331553043,0.006223116399640889
ely_gt3_repay_amt_rf_repay_sum_p186d,-0.0917605853585616,586.9327238363943,584.9635802072556,0.007257416563495267,0.003358494764680492,0.21126593919928519,2.9344855575477338,0.6027,0.16850018757752983,0.007257416563495284
ely_gt14_repay_oid_rto_rf_due_p36d,-0.07472041933210147,382.34098706265246,389.40042290979164,0.0052459022730074745,0.005843032219479014,0.157589637575424,2.200596559918147,0.5635,0.12442301324136806,0.005245902273008789
ely_gt14_repay_amt_rf_repay_rto_p66d,-0.07390529996561909,376.64071391461,392.4782581722901,0.005111701694306692,0.005544419581351287,0.14894538358471973,2.1104464395067746,0.5647,0.12736584878601964,0.005111701694306555
repay_amt_in_table_rf_due_median_p66d,-0.02442177492088512,40.680635666005,226.90732233145067,0.0026630365295288727,0.0008017177906970122,0.07193561278032853,2.179561376037823,0.5298,0.08350962424363506,0.002663036529529604
normal_days_rf_due_last_p186d,-0.07028120185456696,338.4680616419067,350.8320747765223,0.004270947833687144,0.0022113824827139027,0.1191509877584253,2.678141446087973,0.5771,0.13224939098736987,0.004270947833687217
